publication_title,pdf_title,pdf_url,publication_url,date
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/introduction-by-philippe-fargues.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-introduction,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch35-public-opinion-on-immigration.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-35,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch34-diffusion-and-practice-of-external-voting.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-34,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch33-diaspora-and-development-policies.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-33,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch27-towards-the-successful-reintegration.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-27,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch26-migration-induced-by-climate-change.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-26,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch20-health-information-management.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-20,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch14-what-makes-refugees-and-migrants.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-14,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch13-overview-of-migrants.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-13,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch10-transhumance-tracking-tool.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-10,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch09-migration-on-the-western-mediterranean-route.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-9,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch08-using-big-data-to-estimate-migration.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-8,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch05-migration-in-libya-post-2016.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-5,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch38-importance-of-data-driven-response.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-38,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch37-assessing-the-impact-of-awareness-raising.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-37,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch36-balancing-migration-narratives-through-programming.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-36,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch32-migration-governance-in-north-and-west-africa.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-32,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch31-the-collateral-damage-of-the-war-on-smugglers.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-31,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch30-free-movement-policies-and-border-controls.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-30,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch29-operationalising-an-integrated-approach.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-29,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch28-returning-migrants-from-disillusion-to-integration.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-28,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch25-what-are-the-future-climate-scenarios.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-25,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch24-labour-migration-dynamics-in-libya.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-24,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch23-the-development-impact-of-gold-rushes.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-23,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch22-senegalese-migratory-strategies.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-22,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ch21-migration-across-west-africa.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-chapter-21,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/migration-_data-in-the-context-of-the-2030-agenda-arm.pdf,https://publications.iom.int/books/migration-data-context-2030-agenda-measuring-migration-and-development-armenia-armenian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mrs-60.pdf,https://publications.iom.int/books/mrs-no-60-migrants-and-covid-19-pandemic-initial-analysis,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iom-reintegration-handbook-ar.pdf,https://publications.iom.int/books/reintegration-handbook-practical-guidance-design-implementation-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mpp-40.pdf,https://publications.iom.int/books/migration-policy-practice-vol-x-number-1-january-march-2020,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/access-to-durable-solutions-among-idps-in-iraq-ar.pdf,https://publications.iom.int/books/access-durable-solutions-among-idps-iraq-four-years-displacement-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/extraregional-migration-report-es.pdf,https://publications.iom.int/books/migracion-extraregional-en-sudamerica-y-mesoamerica-perfiles-experiencias-y-necesidades,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/extraregional-migration-report-en.pdf,https://publications.iom.int/books/extraregional-migration-americas-profiles-experiences-and-needs,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-costa-rica-2019-es.pdf,https://publications.iom.int/books/indicadores-de-gobernanza-de-la-migracion-perfil-2019-costa-rica,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-bangladesh-2019.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2019-peoples-republic-bangladesh,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/community-engagment-tip.pdf,https://publications.iom.int/books/community-engagement-preventing-and-responding-gender-based-violence-and-trafficking-persons,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/grant-effectiveness-khatlon.pdf,https://publications.iom.int/books/grant-effectiveness-khatlon-province-focus-private-sector-development-income-generation-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr-2020-fr-ch-4.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-chapitre-4,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-panama-2019-es.pdf,https://publications.iom.int/books/indicadores-de-gobernanza-de-la-migracion-perfil-2019-panama,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iom-institutional-strategy.pdf,https://publications.iom.int/books/iom-institutional-strategy-migration-and-sustainable-development,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mortality-rates.pdf,https://publications.iom.int/books/gmdac-briefing-series-towards-safer-migration-africa-migration-and-data-northern-and-western,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-montreal-019.pdf,https://publications.iom.int/books/local-migration-governance-indicators-profile-2019-city-montreal,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr-2020-fr-ch-10.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-chapitre-10,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/living-and-working-in-the-midst-of-conflict.pdf,https://publications.iom.int/books/living-and-working-midst-conflict-status-long-term-migrants-libya,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/reintegration-counselling.pdf,https://publications.iom.int/books/reintegration-counselling-psychosocial-approach,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/grcp-8-fr.pdf,https://publications.iom.int/books/huitieme-reunion-mondiale-des-presidents-et-secretariats-des-processus-consultatifs-sur-la,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/trafficking-in-persons-training-guide.pdf,https://publications.iom.int/books/trafficking-persons-victim-identification-and-assistance-training-guide,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/migration-related-indicators-policy-brief.pdf,https://publications.iom.int/books/migration-related-indicators-tracking-progress-towards-sustainable-development-goals-and-0,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/migration-related-indicators.pdf,https://publications.iom.int/books/migration-related-indicators-tracking-progress-towards-sustainable-development-goals-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr-2020-fr-ch-7.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-chapitre-7,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-accra-2019.pdf,https://publications.iom.int/books/local-migration-governance-indicators-profile-2019-city-accra,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-peru-2019-es.pdf,https://publications.iom.int/books/indicadores-de-gobernanza-de-la-migracion-perfil-2019-peru,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr-2020-fr-ch-3.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-chapitre-3,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/sa-migrant-health-viet-nam.pdf,https://publications.iom.int/books/situation-analysis-migrant-health-viet-nam,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/idm-29.pdf,https://publications.iom.int/books/international-dialogue-migration-no-29-youth-and-migration,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/access-to-durable-solutions-among-idps-in-iraq.pdf,https://publications.iom.int/books/access-durable-solutions-among-idps-iraq-four-years-displacement,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr_2020_fr_ch_11.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-chapitre-11,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-cote-dlvoire-2019.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2019-republic-cote-divoire,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-peru-2019.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2019-peru,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr_2020_fr_ch_8.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-chapitre-8,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr_2020_fr_ch_6.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-chapitre-6,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/fatal-journeys-4-fr.pdf,https://publications.iom.int/books/periples-mortels-volume-4-enfants-migrants-portes-disparus,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-panama-2019.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2019-panama,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/policy-brief-on-eoma.pdf,https://publications.iom.int/books/policy-brief-implementation-bangladeshs-overseas-employment-and-migrants-act-2013-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/fatal-journeys-4-es.pdf,https://publications.iom.int/books/travesias-mortales-volumen-4-ninos-migrantes-desaparecidos,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-sao-paulo-2019.pdf,https://publications.iom.int/books/local-migration-governance-indicators-profile-2019-city-sao-paulo,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-cote-dlvoire-2019-fr.pdf,https://publications.iom.int/books/indicateurs-de-gouvernance-des-migrations-profil-2019-la-republique-de-cote-divoire,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/integrated_location_assessment_4.pdf,https://publications.iom.int/books/integrated-location-assessment-iv,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/emn_conference.pdf,https://publications.iom.int/books/migration-and-communication-information-and-awareness-raising-campaigns-countries-origin-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr_2020_fr_ch_2.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-2020-chapitre-2,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr_2020_fr_ch_1.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-2020-chapitre-1,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/external_youth_migration_ru.pdf,https://publications.iom.int/books/external-youth-migration-countries-central-asia-risk-analysis-and-minimization-negative-0,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/external_youth_migration_en.pdf,https://publications.iom.int/books/external-youth-migration-countries-central-asia-risk-analysis-and-minimization-negative,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-montreal-2019-fr.pdf,https://publications.iom.int/books/indicateurs-de-gouvernance-des-migrations-profil-2019-ville-de-montreal,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/grcp_7_ar.pdf,https://publications.iom.int/books/seventh-global-meeting-chairs-and-secretariats-regional-inter-regional-and-global,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/migrants_and_their_vulnerability.pdf,https://publications.iom.int/books/migrants-and-their-vulnerability-human-trafficking-modern-slavery-and-forced-labour,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/capacity_building.pdf,https://publications.iom.int/books/central-mediterranean-route-thematic-report-series-building-migration-data-capacity-examples,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/substance_use_prevention_survey.pdf,https://publications.iom.int/books/substance-use-primary-prevention-campaign-effectiveness-measurement-survey-report,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iom_regional_strategy_for_southern_africa.pdf,https://publications.iom.int/books/iom-regional-strategy-southern-africa-2019-2023,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mpp_38.pdf,https://publications.iom.int/books/migration-policy-practice-vol-ix-number-2-april-june-2019,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/rst_booklet_2019.pdf,https://publications.iom.int/books/iom-resettlement-un-migration-agency,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/operationalizing_hdpn.pdf,https://publications.iom.int/books/operationalizing-humanitarian-development-peace-nexus-lessons-colombia-mali-nigeria-somalia,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/fabula_del_leon.pdf,https://publications.iom.int/books/la-fabula-del-leon-y-el-coyote,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IML_34_Glossary.pdf,https://publications.iom.int/books/international-migration-law-ndeg34-glossary-migration,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/fatal_journeys_4.pdf,https://publications.iom.int/books/fatal-journeys-volume-4-missing-migrant-children,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/border_security_communities_fr_1.pdf,https://publications.iom.int/books/rapport-detude-sur-lintegration-et-les-perceptions-des-communautes-sur-la-securite,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/analisis_mecc_americas.pdf,https://publications.iom.int/books/la-movilidad-humana-en-la-agenda-climatica-de-las-americas-necesidades-y-oportunidades,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/hiv_mig_en.pdf,https://publications.iom.int/books/migration-and-hiv-republic-belarus,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/identification_of_missing_migrants.pdf,https://publications.iom.int/books/central-mediterranean-route-thematic-report-series-analysis-best-practices-identification,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/community_health_and_mobility_in_the_pacific.pdf,https://publications.iom.int/books/community-health-and-mobility-pacific-solomon-islands-case-study,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/guidance_on_safe_migration.pdf,https://publications.iom.int/books/jer-owgevorowtyan-anvtangowtyowne-xorhowrdner-anvtang-migratsiayi-veraberyal,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MRS_57.pdf,https://publications.iom.int/books/mrs-no-57-introduction-putting-family-first-migration-and-integration-canada,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mp_kenya_2018.pdf,https://publications.iom.int/books/migration-kenya-country-profile-2018,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/debt_and_the_migration_experience_insights_from_southeast_asia_2.pdf,https://publications.iom.int/books/debt-and-migration-experience-insights-south-east-asia,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iom_ecowas_guidelines_2018.pdf,https://publications.iom.int/books/guidelines-harmonization-migration-data-management-ecowas-region,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/beneficiaries_of_international_protection_de.pdf,https://publications.iom.int/books/international-schutzberechtigte-die-ihren-herkunftsstaat-reisen-herausforderungen-politiken,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/beneficiaries_of_international_protection_en.pdf,https://publications.iom.int/books/beneficiaries-international-protection-travelling-their-country-origin-challenges-policies,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mpp_37.pdf,https://publications.iom.int/books/migration-policy-practice-vol-ix-number-1-january-2019-march-2019,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/unaccompanied_minors_in_austria_de_0.pdf,https://publications.iom.int/books/unaccompanied-minors-austria-legislation-practices-and-statistics-german,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/determining_labour_shortages_de_0.pdf,https://publications.iom.int/books/determining-labour-shortages-and-need-labour-migration-third-countries-austria-german,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/climate_change_and_migration_in_vulnerable_countries.pdf,https://publications.iom.int/books/climate-change-and-migration-vulnerable-countries,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/bid_guidelines_zambia.pdf,https://publications.iom.int/books/guidelines-best-interests-determination-vulnerable-child-migrants-zambia,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_15_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-15-support-migrants-host-communities,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_14_final_1.pdf,https://publications.iom.int/books/micic-guidelines-action-g-14-address-migrants-immediate-needs-and-support-migrants-rebuild,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_13_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-13-relocate-and-evacuate-migrants-when-needed,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_12_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-12-establish-clear-referral-procedures-among-stakeholders,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_11_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-11-provide-humanitarian-assistance-migrants-without-discrimination,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_10_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-10-facilitate-migrants-ability-move-safety,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_09_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-09-communicate-widely-effectively-and-often-migrants-evolving,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_08_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-08-build-capacity-and-learn-lessons-emergency-response-and-post,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_07_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-07-establish-coordination-agreements-advance-leverage-strengths-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_06_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-06-communicate-effectively-migrants,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_05_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-05-involve-migrants-contingency-planning-and-integrate-their-needs,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_04_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-04-incorporate-migrants-prevention-preparedness-and-emergency,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_03_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-03-empower-migrants-help-themselves-their-families-and-communities,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_02_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-02-collect-and-share-information-migrants-subject-privacy,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/g_01_final.pdf,https://publications.iom.int/books/micic-guidelines-action-g-01-track-information-conflicts-and-natural-disasters-and-potential,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/data_bulletin_18.pdf,https://publications.iom.int/books/data-bulletin-informing-global-compact-migration-data-protection-issue-no-18-january-2019,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/psychosocial_support_dialogue_ar.pdf,https://publications.iom.int/books/psychosocial-support-and-dialogue-syrian-arab-republic-and-lebanon-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/a_framework_for_avrr_es.pdf,https://publications.iom.int/books/un-marco-para-el-retorno-voluntario-asistido-y-la-reintegracion,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/a_framework_for_avrr_fr.pdf,https://publications.iom.int/books/cadre-relatif-laide-au-retour-volontaire-et-la-reintegration,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/a_framework_for_avrr_en.pdf,https://publications.iom.int/books/framework-assisted-voluntary-return-and-reintegration,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mp_maldives_2018.pdf,https://publications.iom.int/books/migration-maldives-country-profile-2018,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_rollup_banner_geo.pdf,https://publications.iom.int/books/iec-rollup-banner-georgian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_poster_geo_eng.pdf,https://publications.iom.int/books/iec-poster-georgian-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_poster_geo.pdf,https://publications.iom.int/books/iec-poster-georgian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_tb_geo_eng.pdf,https://publications.iom.int/books/iec-flyer-tb-georgian-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_tb_geo.pdf,https://publications.iom.int/books/iec-flyer-tb-georgian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_hiv_geo_eng.pdf,https://publications.iom.int/books/iec-flyer-hiv-georgian-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_hiv_geo.pdf,https://publications.iom.int/books/iec-flyer-hiv-georgian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_rollup_banner_aze_eng.pdf,https://publications.iom.int/books/iec-rollup-banner-azerbaijan-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_rollup_banner_aze.pdf,https://publications.iom.int/books/iec-rollup-banner-azerbaijan,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_poster_aze_eng.pdf,https://publications.iom.int/books/iec-poster-azerbaijan-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_poster_aze.pdf,https://publications.iom.int/books/iec-poster-azerbaijan,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_tb_aze_eng.pdf,https://publications.iom.int/books/iec-flyer-tb-azerbaijan-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_tb_aze.pdf,https://publications.iom.int/books/iec-flyer-tb-azerbaijan,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_hiv_aze_eng.pdf,https://publications.iom.int/books/iec-flyer-hiv-azerbaijan-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_flyer_hiv_aze.pdf,https://publications.iom.int/books/iec-flyer-hiv-azerbaijan,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_rollup_banner_arm_eng.pdf,https://publications.iom.int/books/iec-rollup-banner-armenian-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_rollup_banner_arm.pdf,https://publications.iom.int/books/iec-rollup-banner-armenian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_poster_arm_eng.pdf,https://publications.iom.int/books/iec-poster-armenian-english,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iec_poster_arm.pdf,https://publications.iom.int/books/iec-poster-armenian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/youth_violence_en.pdf,https://publications.iom.int/books/youth-violence-and-challenges-violent-extremism-zinder,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/hiv_somaliland.pdf,https://publications.iom.int/books/integrated-hiv-and-sexually-transmitted-infections-stis-biological-and-behavioural-2,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.8_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-8,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.9_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-9,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.7_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-7,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.6_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-6,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.5_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-5,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.10_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-10,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.4_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-4,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.3_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-3,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.2_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-2,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/infosheet_no.1_wmr_2018_fr.pdf,https://publications.iom.int/books/world-migration-report-2018-fiche-dinformation-no-1,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mapping_and_size_estimation_somaliland.pdf,https://publications.iom.int/books/mapping-and-size-estimation-key-populations-somaliland-1,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mapping_and_size_estimation_somalia.pdf,https://publications.iom.int/books/mapping-and-size-estimation-key-populations-somalia,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/hiv_somalia.pdf,https://publications.iom.int/books/integrated-hiv-and-sexually-transmitted-infections-stis-biological-and-behavioural,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/remediation_guidelines.pdf,https://publications.iom.int/books/remediation-guidelines-victims-exploitation-extended-mineral-supply-chains,
